snapshot_date,rows_raw,rows_dedup,entities,dupes_by_snapshot_entity,null_entity_id,null_composite_figi,null_share_class_figi
2009-03-10,3099,3099,3099,0,0,1662,1662
2009-03-11,3099,3099,3099,0,0,1662,1662
2009-03-12,3097,3097,3097,0,0,1660,1660
2009-03-13,3096,3096,3096,0,0,1659,1659
2009-03-14,3096,3096,3096,0,0,1659,1659
2009-03-15,3096,3096,3096,0,0,1659,1659
2009-03-16,3096,3096,3096,0,0,1659,1659
2009-03-17,3094,3094,3094,0,0,1657,1657
2009-03-18,3094,3094,3094,0,0,1657,1657
2009-03-19,3093,3093,3093,0,0,1657,1657
2009-03-20,3092,3092,3092,0,0,1656,1656
2009-03-21,3092,3092,3092,0,0,1656,1656
2009-03-22,3092,3092,3092,0,0,1656,1656
2009-03-23,3091,3091,3091,0,0,1655,1655
2009-03-24,3092,3092,3092,0,0,1656,1656
2009-03-25,3091,3091,3091,0,0,1655,1655
2009-03-26,3091,3091,3091,0,0,1655,1655
2009-03-27,3089,3089,3089,0,0,1653,1653
2009-03-28,3089,3089,3089,0,0,1653,1653
2009-03-29,3089,3089,3089,0,0,1653,1653
2009-03-30,3089,3089,3089,0,0,1653,1653
2009-03-31,3088,3088,3088,0,0,1651,1651
2009-04-01,3087,3087,3087,0,0,1650,1650
2009-04-02,3084,3084,3084,0,0,1647,1647
2009-04-03,3085,3085,3085,0,0,1649,1649
2009-04-04,3085,3085,3085,0,0,1649,1649
2009-04-05,3085,3085,3085,0,0,1649,1649
2009-04-06,3083,3083,3083,0,0,1647,1647
2009-04-07,3083,3083,3083,0,0,1647,1647
2009-04-08,3083,3083,3083,0,0,1647,1647
2009-04-09,3081,3081,3081,0,0,1645,1645
2009-04-10,3081,3081,3081,0,0,1645,1645
2009-04-11,3081,3081,3081,0,0,1645,1645
2009-04-12,3081,3081,3081,0,0,1645,1645
2009-04-13,3081,3081,3081,0,0,1645,1645
2009-04-14,3080,3080,3080,0,0,1644,1644
2009-04-15,3079,3079,3079,0,0,1643,1643
2009-04-16,3079,3079,3079,0,0,1643,1643
2009-04-17,3077,3077,3077,0,0,1641,1641
2009-04-18,3077,3077,3077,0,0,1641,1641
2009-04-19,3077,3077,3077,0,0,1641,1641
2009-04-20,3068,3068,3068,0,0,1633,1633
2009-04-21,3071,3071,3071,0,0,1635,1635
2009-04-22,3071,3071,3071,0,0,1635,1635
2009-04-23,3069,3069,3069,0,0,1633,1633
2009-04-24,3069,3069,3069,0,0,1633,1633
2009-04-25,3069,3069,3069,0,0,1633,1633
2009-04-26,3069,3069,3069,0,0,1633,1633
2009-04-27,3067,3067,3067,0,0,1632,1632
2009-04-28,3066,3066,3066,0,0,1632,1632
2009-04-29,3066,3066,3066,0,0,1632,1632
2009-04-30,3067,3067,3067,0,0,1632,1632
2009-05-01,3067,3067,3067,0,0,1632,1632
2009-05-02,3067,3067,3067,0,0,1632,1632
2009-05-03,3067,3067,3067,0,0,1632,1632
2009-05-04,3066,3066,3066,0,0,1631,1631
2009-05-05,3067,3067,3067,0,0,1632,1632
2009-05-06,3066,3066,3066,0,0,1631,1631
2009-05-07,3067,3067,3067,0,0,1632,1632
2009-05-08,3066,3066,3066,0,0,1631,1631
2009-05-09,3066,3066,3066,0,0,1631,1631
2009-05-10,3066,3066,3066,0,0,1631,1631
2009-05-11,3065,3065,3065,0,0,1631,1631
2009-05-12,3065,3065,3065,0,0,1631,1631
2009-05-13,3065,3065,3065,0,0,1631,1631
2009-05-14,3066,3066,3066,0,0,1632,1632
2009-05-15,3066,3066,3066,0,0,1632,1632
2009-05-16,3066,3066,3066,0,0,1632,1632
2009-05-17,3066,3066,3066,0,0,1632,1632
2009-05-18,3068,3068,3068,0,0,1633,1633
2009-05-19,3068,3068,3068,0,0,1633,1633
2009-05-20,3068,3068,3068,0,0,1633,1633
2009-05-21,3067,3067,3067,0,0,1633,1633
2009-05-22,3067,3067,3067,0,0,1633,1633
2009-05-23,3067,3067,3067,0,0,1633,1633
2009-05-24,3067,3067,3067,0,0,1633,1633
2009-05-25,3067,3067,3067,0,0,1633,1633
2009-05-26,3067,3067,3067,0,0,1633,1633
2009-05-27,3067,3067,3067,0,0,1633,1633
2009-05-28,3070,3070,3070,0,0,1634,1634
2009-05-29,3069,3069,3069,0,0,1632,1632
2009-05-30,3069,3069,3069,0,0,1632,1632
2009-05-31,3069,3069,3069,0,0,1632,1632
2009-06-01,3067,3067,3067,0,0,1631,1631
2009-06-02,3066,3066,3066,0,0,1629,1629
2009-06-03,3062,3062,3062,0,0,1625,1625
2009-06-04,3063,3063,3063,0,0,1626,1626
2009-06-05,3063,3063,3063,0,0,1625,1625
2009-06-06,3063,3063,3063,0,0,1625,1625
2009-06-07,3063,3063,3063,0,0,1625,1625
2009-06-08,3062,3062,3062,0,0,1624,1624
2009-06-09,3062,3062,3062,0,0,1624,1624
2009-06-10,3062,3062,3062,0,0,1623,1623
2009-06-11,3074,3074,3074,0,0,1632,1632
2009-06-12,3072,3072,3072,0,0,1629,1629
2009-06-13,3072,3072,3072,0,0,1629,1629
2009-06-14,3072,3072,3072,0,0,1629,1629
2009-06-15,3072,3072,3072,0,0,1629,1629
2009-06-16,3071,3071,3071,0,0,1628,1628
2009-06-17,3071,3071,3071,0,0,1628,1628
2009-06-18,3068,3068,3068,0,0,1625,1625
2009-06-19,3067,3067,3067,0,0,1624,1624
2009-06-20,3067,3067,3067,0,0,1624,1624
2009-06-21,3067,3067,3067,0,0,1624,1624
2009-06-22,3067,3067,3067,0,0,1624,1624
2009-06-23,3066,3066,3066,0,0,1623,1623
2009-06-24,3065,3065,3065,0,0,1622,1622
2009-06-25,3066,3066,3066,0,0,1623,1623
2009-06-26,3062,3062,3062,0,0,1619,1619
2009-06-27,3062,3062,3062,0,0,1619,1619
2009-06-28,3062,3062,3062,0,0,1619,1619
2009-06-29,3065,3065,3065,0,0,1620,1620
2009-06-30,3065,3065,3065,0,0,1620,1620
2009-07-01,3064,3064,3064,0,0,1619,1619
2009-07-02,3064,3064,3064,0,0,1618,1618
2009-07-03,3063,3063,3063,0,0,1618,1618
2009-07-04,3063,3063,3063,0,0,1618,1618
2009-07-05,3063,3063,3063,0,0,1618,1618
2009-07-06,3063,3063,3063,0,0,1617,1617
2009-07-07,3059,3059,3059,0,0,1614,1614
2009-07-08,3059,3059,3059,0,0,1614,1614
2009-07-09,3059,3059,3059,0,0,1614,1614
2009-07-10,3059,3059,3059,0,0,1613,1613
2009-07-11,3059,3059,3059,0,0,1613,1613
2009-07-12,3059,3059,3059,0,0,1613,1613
2009-07-13,3059,3059,3059,0,0,1613,1613
2009-07-14,3058,3058,3058,0,0,1612,1612
2009-07-15,3059,3059,3059,0,0,1612,1612
2009-07-16,3058,3058,3058,0,0,1612,1612
2009-07-17,3058,3058,3058,0,0,1612,1612
2009-07-18,3058,3058,3058,0,0,1612,1612
2009-07-19,3058,3058,3058,0,0,1612,1612
2009-07-20,3056,3056,3056,0,0,1610,1610
2009-07-21,3057,3057,3057,0,0,1611,1611
2009-07-22,3057,3057,3057,0,0,1611,1611
2009-07-23,3057,3057,3057,0,0,1611,1611
2009-07-24,3057,3057,3057,0,0,1611,1611
2009-07-25,3057,3057,3057,0,0,1611,1611
2009-07-26,3057,3057,3057,0,0,1611,1611
2009-07-27,3053,3053,3053,0,0,1607,1607
2009-07-28,3051,3051,3051,0,0,1605,1605
2009-07-29,3051,3051,3051,0,0,1605,1605
2009-07-30,3053,3053,3053,0,0,1606,1606
2009-07-31,3053,3053,3053,0,0,1605,1605
2009-08-01,3053,3053,3053,0,0,1605,1605
2009-08-02,3053,3053,3053,0,0,1605,1605
2009-08-03,3050,3050,3050,0,0,1602,1602
2009-08-04,3050,3050,3050,0,0,1601,1601
2009-08-05,3049,3049,3049,0,0,1601,1601
2009-08-06,3049,3049,3049,0,0,1601,1601
2009-08-07,3049,3049,3049,0,0,1601,1601
2009-08-08,3049,3049,3049,0,0,1601,1601
2009-08-09,3049,3049,3049,0,0,1601,1601
2009-08-10,3050,3050,3050,0,0,1602,1602
2009-08-11,3051,3051,3051,0,0,1602,1602
2009-08-12,3051,3051,3051,0,0,1602,1602
2009-08-13,3051,3051,3051,0,0,1601,1601
2009-08-14,3050,3050,3050,0,0,1600,1600
2009-08-15,3050,3050,3050,0,0,1600,1600
2009-08-16,3050,3050,3050,0,0,1600,1600
2009-08-17,3049,3049,3049,0,0,1599,1599
2009-08-18,3049,3049,3049,0,0,1599,1599
2009-08-19,3048,3048,3048,0,0,1598,1598
2009-08-20,3048,3048,3048,0,0,1598,1598
2009-08-21,3045,3045,3045,0,0,1595,1595
2009-08-22,3045,3045,3045,0,0,1595,1595
2009-08-23,3045,3045,3045,0,0,1595,1595
2009-08-24,3047,3047,3047,0,0,1597,1597
2009-08-25,3045,3045,3045,0,0,1594,1594
2009-08-26,3044,3044,3044,0,0,1593,1593
2009-08-27,3043,3043,3043,0,0,1593,1593
2009-08-28,3043,3043,3043,0,0,1592,1592
2009-08-29,3043,3043,3043,0,0,1592,1592
2009-08-30,3043,3043,3043,0,0,1592,1592
2009-08-31,3043,3043,3043,0,0,1592,1592
2009-09-01,3042,3042,3042,0,0,1591,1591
2009-09-02,3041,3041,3041,0,0,1590,1590
2009-09-03,3041,3041,3041,0,0,1590,1590
2009-09-04,3041,3041,3041,0,0,1591,1591
2009-09-05,3041,3041,3041,0,0,1591,1591
2009-09-06,3041,3041,3041,0,0,1591,1591
2009-09-07,3041,3041,3041,0,0,1591,1591
2009-09-08,3039,3039,3039,0,0,1589,1589
2009-09-09,3041,3041,3041,0,0,1591,1591
2009-09-10,3040,3040,3040,0,0,1590,1590
2009-09-11,3040,3040,3040,0,0,1590,1590
2009-09-12,3040,3040,3040,0,0,1590,1590
2009-09-13,3040,3040,3040,0,0,1590,1590
2009-09-14,3038,3038,3038,0,0,1589,1589
2009-09-15,3036,3036,3036,0,0,1587,1587
2009-09-16,3036,3036,3036,0,0,1587,1587
2009-09-17,3037,3037,3037,0,0,1587,1587
2009-09-18,3038,3038,3038,0,0,1588,1588
2009-09-19,3038,3038,3038,0,0,1588,1588
2009-09-20,3038,3038,3038,0,0,1588,1588
2009-09-21,3038,3038,3038,0,0,1588,1588
2009-09-22,3036,3036,3036,0,0,1586,1586
2009-09-23,3036,3036,3036,0,0,1585,1585
2009-09-24,3038,3038,3038,0,0,1586,1586
2009-09-25,3039,3039,3039,0,0,1586,1586
2009-09-26,3039,3039,3039,0,0,1586,1586
2009-09-27,3039,3039,3039,0,0,1586,1586
2009-09-28,3038,3038,3038,0,0,1583,1583
2009-09-29,3039,3039,3039,0,0,1584,1584
2009-09-30,3038,3038,3038,0,0,1583,1583
2009-10-01,3036,3036,3036,0,0,1581,1581
2009-10-02,3036,3036,3036,0,0,1581,1581
2009-10-03,3036,3036,3036,0,0,1581,1581
2009-10-04,3036,3036,3036,0,0,1581,1581
2009-10-05,3034,3034,3034,0,0,1579,1579
2009-10-06,3034,3034,3034,0,0,1579,1579
2009-10-07,3034,3034,3034,0,0,1579,1579
2009-10-08,3033,3033,3033,0,0,1576,1576
2009-10-09,3035,3035,3035,0,0,1577,1577
2009-10-10,3035,3035,3035,0,0,1577,1577
2009-10-11,3035,3035,3035,0,0,1577,1577
2009-10-12,3035,3035,3035,0,0,1576,1576
2009-10-13,3034,3034,3034,0,0,1575,1575
2009-10-14,3034,3034,3034,0,0,1575,1575
2009-10-15,3032,3032,3032,0,0,1573,1573
2009-10-16,3031,3031,3031,0,0,1572,1572
2009-10-17,3030,3030,3030,0,0,1572,1572
2009-10-18,3030,3030,3030,0,0,1572,1572
2009-10-19,3026,3026,3026,0,0,1567,1567
2009-10-20,3026,3026,3026,0,0,1567,1567
2009-10-21,3027,3027,3027,0,0,1567,1567
2009-10-22,3027,3027,3027,0,0,1567,1567
2009-10-23,3023,3023,3023,0,0,1562,1562
2009-10-24,3023,3023,3023,0,0,1562,1562
2009-10-25,3023,3023,3023,0,0,1562,1562
2009-10-26,3021,3021,3021,0,0,1560,1560
2009-10-27,3019,3019,3019,0,0,1557,1557
2009-10-28,3019,3019,3019,0,0,1557,1557
2009-10-29,2998,2998,2998,0,0,1537,1537
2009-10-30,3018,3018,3018,0,0,1554,1554
2009-10-31,3018,3018,3018,0,0,1554,1554
2009-11-01,3018,3018,3018,0,0,1554,1554
2009-11-02,3017,3017,3017,0,0,1552,1552
2009-11-03,3016,3016,3016,0,0,1552,1552
2009-11-04,3014,3014,3014,0,0,1550,1550
2009-11-05,3014,3014,3014,0,0,1549,1549
2009-11-06,3014,3014,3014,0,0,1548,1548
2009-11-07,3014,3014,3014,0,0,1548,1548
2009-11-08,3014,3014,3014,0,0,1548,1548
2009-11-09,3014,3014,3014,0,0,1548,1548
2009-11-10,3016,3016,3016,0,0,1549,1549
2009-11-11,3017,3017,3017,0,0,1549,1549
2009-11-12,3016,3016,3016,0,0,1548,1548
2009-11-13,3015,3015,3015,0,0,1548,1548
2009-11-14,3015,3015,3015,0,0,1548,1548
2009-11-15,3015,3015,3015,0,0,1548,1548
2009-11-16,3015,3015,3015,0,0,1547,1547
2009-11-17,3012,3012,3012,0,0,1543,1543
2009-11-18,3010,3010,3010,0,0,1541,1541
2009-11-19,3010,3010,3010,0,0,1541,1541
2009-11-20,3010,3010,3010,0,0,1541,1541
2009-11-21,3009,3009,3009,0,0,1541,1541
2009-11-22,3009,3009,3009,0,0,1541,1541
2009-11-23,3011,3011,3011,0,0,1542,1542
2009-11-24,3011,3011,3011,0,0,1542,1542
2009-11-25,3012,3012,3012,0,0,1542,1542
2009-11-26,3012,3012,3012,0,0,1542,1542
2009-11-27,3012,3012,3012,0,0,1541,1541
2009-11-28,3012,3012,3012,0,0,1541,1541
2009-11-29,3012,3012,3012,0,0,1541,1541
2009-11-30,3012,3012,3012,0,0,1541,1541
2009-12-01,3010,3010,3010,0,0,1539,1539
2009-12-02,3010,3010,3010,0,0,1539,1539
2009-12-03,3009,3009,3009,0,0,1539,1539
2009-12-04,3009,3009,3009,0,0,1539,1539
2009-12-05,3009,3009,3009,0,0,1539,1539
2009-12-06,3009,3009,3009,0,0,1539,1539
2009-12-07,3005,3005,3005,0,0,1535,1535
2009-12-08,3006,3006,3006,0,0,1535,1535
2009-12-09,3006,3006,3006,0,0,1535,1535
2009-12-10,3005,3005,3005,0,0,1535,1535
2009-12-11,3006,3006,3006,0,0,1535,1535
2009-12-12,3006,3006,3006,0,0,1535,1535
2009-12-13,3006,3006,3006,0,0,1535,1535
2009-12-14,3005,3005,3005,0,0,1532,1532
2009-12-15,3005,3005,3005,0,0,1532,1532
2009-12-16,3005,3005,3005,0,0,1532,1532
2009-12-17,3006,3006,3006,0,0,1533,1533
2009-12-18,3009,3009,3009,0,0,1534,1534
2009-12-19,3009,3009,3009,0,0,1534,1534
2009-12-20,3009,3009,3009,0,0,1534,1534
2009-12-21,3007,3007,3007,0,0,1533,1533
2009-12-22,3006,3006,3006,0,0,1532,1532
2009-12-23,3005,3005,3005,0,0,1530,1530
2009-12-24,3004,3004,3004,0,0,1529,1529
2009-12-25,3004,3004,3004,0,0,1529,1529
2009-12-26,3004,3004,3004,0,0,1529,1529
2009-12-27,3004,3004,3004,0,0,1529,1529
2009-12-28,3003,3003,3003,0,0,1528,1528
2009-12-29,3001,3001,3001,0,0,1526,1526
2009-12-30,3004,3004,3004,0,0,1527,1527
2009-12-31,3003,3003,3003,0,0,1526,1526
2010-01-01,3003,3003,3003,0,0,1526,1526
2010-01-02,3003,3003,3003,0,0,1526,1526
2010-01-03,3003,3003,3003,0,0,1526,1526
2010-01-04,3000,3000,3000,0,0,1524,1524
2010-01-05,3003,3003,3003,0,0,1526,1526
2010-01-06,3004,3004,3004,0,0,1527,1527
2010-01-07,3004,3004,3004,0,0,1527,1527
2010-01-08,3004,3004,3004,0,0,1527,1527
2010-01-09,3004,3004,3004,0,0,1527,1527
2010-01-10,3004,3004,3004,0,0,1527,1527
2010-01-11,3004,3004,3004,0,0,1527,1527
2010-01-12,3004,3004,3004,0,0,1527,1527
2010-01-13,3004,3004,3004,0,0,1527,1527
2010-01-14,3004,3004,3004,0,0,1527,1527
2010-01-15,3004,3004,3004,0,0,1527,1527
2010-01-16,3004,3004,3004,0,0,1527,1527
2010-01-17,3004,3004,3004,0,0,1527,1527
2010-01-18,3004,3004,3004,0,0,1527,1527
2010-01-19,3002,3002,3002,0,0,1525,1525
2010-01-20,3000,3000,3000,0,0,1523,1523
2010-01-21,2999,2999,2999,0,0,1522,1522
2010-01-22,3000,3000,3000,0,0,1522,1522
2010-01-23,3000,3000,3000,0,0,1522,1522
2010-01-24,3000,3000,3000,0,0,1522,1522
2010-01-25,3001,3001,3001,0,0,1522,1522
2010-01-26,3002,3002,3002,0,0,1523,1523
2010-01-27,3001,3001,3001,0,0,1522,1522
2010-01-28,3003,3003,3003,0,0,1524,1524
2010-01-29,3002,3002,3002,0,0,1523,1523
2010-01-30,3002,3002,3002,0,0,1523,1523
2010-01-31,3002,3002,3002,0,0,1523,1523
2010-02-01,2995,2995,2995,0,0,1516,1516
2010-02-02,2994,2994,2994,0,0,1515,1515
2010-02-03,2993,2993,2993,0,0,1514,1514
2010-02-04,2996,2996,2996,0,0,1517,1517
2010-02-05,2996,2996,2996,0,0,1517,1517
2010-02-06,2996,2996,2996,0,0,1517,1517
2010-02-07,2996,2996,2996,0,0,1517,1517
2010-02-08,2994,2994,2994,0,0,1515,1515
2010-02-09,2994,2994,2994,0,0,1515,1515
2010-02-10,2994,2994,2994,0,0,1515,1515
2010-02-11,2995,2995,2995,0,0,1514,1514
2010-02-12,2998,2998,2998,0,0,1516,1516
2010-02-13,2998,2998,2998,0,0,1516,1516
2010-02-14,2998,2998,2998,0,0,1516,1516
2010-02-15,2998,2998,2998,0,0,1516,1516
2010-02-16,2995,2995,2995,0,0,1513,1513
2010-02-17,2995,2995,2995,0,0,1513,1513
2010-02-18,2992,2992,2992,0,0,1510,1510
2010-02-19,2991,2991,2991,0,0,1509,1509
2010-02-20,2991,2991,2991,0,0,1509,1509
2010-02-21,2991,2991,2991,0,0,1509,1509
2010-02-22,2990,2990,2990,0,0,1508,1508
2010-02-23,2989,2989,2989,0,0,1507,1507
2010-02-24,2989,2989,2989,0,0,1507,1507
2010-02-25,2988,2988,2988,0,0,1505,1505
2010-02-26,2987,2987,2987,0,0,1504,1504
2010-02-27,2987,2987,2987,0,0,1504,1504
2010-02-28,2987,2987,2987,0,0,1504,1504
2010-03-01,2983,2983,2983,0,0,1500,1500
2010-03-02,2982,2982,2982,0,0,1499,1499
2010-03-03,2983,2983,2983,0,0,1500,1500
2010-03-04,2983,2983,2983,0,0,1500,1500
2010-03-05,2985,2985,2985,0,0,1501,1501
2010-03-06,2985,2985,2985,0,0,1501,1501
2010-03-07,2985,2985,2985,0,0,1501,1501
2010-03-08,2985,2985,2985,0,0,1500,1500
2010-03-09,2985,2985,2985,0,0,1500,1500
2010-03-10,2984,2984,2984,0,0,1499,1499
2010-03-11,2985,2985,2985,0,0,1500,1500
2010-03-12,2987,2987,2987,0,0,1502,1502
2010-03-13,2987,2987,2987,0,0,1502,1502
2010-03-14,2987,2987,2987,0,0,1502,1502
2010-03-15,2984,2984,2984,0,0,1499,1499
2010-03-16,2984,2984,2984,0,0,1497,1497
2010-03-17,2984,2984,2984,0,0,1497,1497
2010-03-18,2983,2983,2983,0,0,1496,1496
2010-03-19,2984,2984,2984,0,0,1497,1497
2010-03-20,2983,2983,2983,0,0,1497,1497
2010-03-21,2983,2983,2983,0,0,1497,1497
2010-03-22,2984,2984,2984,0,0,1497,1497
2010-03-23,2985,2985,2985,0,0,1497,1497
2010-03-24,2985,2985,2985,0,0,1497,1497
2010-03-25,2989,2989,2989,0,0,1499,1499
2010-03-26,2987,2987,2987,0,0,1498,1498
2010-03-27,2987,2987,2987,0,0,1498,1498
2010-03-28,2987,2987,2987,0,0,1498,1498
2010-03-29,2987,2987,2987,0,0,1498,1498
2010-03-30,2981,2981,2981,0,0,1492,1492
2010-03-31,2976,2976,2976,0,0,1491,1491
2010-04-01,2978,2978,2978,0,0,1493,1493
2010-04-02,2978,2978,2978,0,0,1493,1493
2010-04-03,2978,2978,2978,0,0,1493,1493
2010-04-04,2978,2978,2978,0,0,1493,1493
2010-04-05,2978,2978,2978,0,0,1492,1492
2010-04-06,2978,2978,2978,0,0,1492,1492
2010-04-07,2978,2978,2978,0,0,1492,1492
2010-04-08,2977,2977,2977,0,0,1491,1491
2010-04-09,2976,2976,2976,0,0,1490,1490
2010-04-10,2976,2976,2976,0,0,1490,1490
2010-04-11,2976,2976,2976,0,0,1490,1490
2010-04-12,2978,2978,2978,0,0,1492,1492
2010-04-13,2978,2978,2978,0,0,1492,1492
2010-04-14,2979,2979,2979,0,0,1493,1493
2010-04-15,2979,2979,2979,0,0,1491,1491
2010-04-16,2979,2979,2979,0,0,1491,1491
2010-04-17,2979,2979,2979,0,0,1491,1491
2010-04-18,2979,2979,2979,0,0,1491,1491
2010-04-19,2980,2980,2980,0,0,1491,1491
2010-04-20,2980,2980,2980,0,0,1491,1491
2010-04-21,2980,2980,2980,0,0,1491,1491
2010-04-22,2979,2979,2979,0,0,1490,1490
2010-04-23,2979,2979,2979,0,0,1490,1490
2010-04-24,2979,2979,2979,0,0,1490,1490
2010-04-25,2979,2979,2979,0,0,1490,1490
2010-04-26,2979,2979,2979,0,0,1490,1490
2010-04-27,2979,2979,2979,0,0,1490,1490
2010-04-28,2979,2979,2979,0,0,1490,1490
2010-04-29,2979,2979,2979,0,0,1490,1490
2010-04-30,2978,2978,2978,0,0,1489,1489
2010-05-01,2978,2978,2978,0,0,1489,1489
2010-05-02,2978,2978,2978,0,0,1489,1489
2010-05-03,2977,2977,2977,0,0,1488,1488
2010-05-04,2976,2976,2976,0,0,1487,1487
2010-05-05,2975,2975,2975,0,0,1486,1486
2010-05-06,2974,2974,2974,0,0,1485,1485
2010-05-07,2974,2974,2974,0,0,1485,1485
2010-05-08,2974,2974,2974,0,0,1485,1485
2010-05-09,2974,2974,2974,0,0,1485,1485
2010-05-10,2974,2974,2974,0,0,1485,1485
2010-05-11,2974,2974,2974,0,0,1485,1485
2010-05-12,2980,2980,2980,0,0,1489,1489
2010-05-13,2980,2980,2980,0,0,1489,1489
2010-05-14,2980,2980,2980,0,0,1488,1488
2010-05-15,2980,2980,2980,0,0,1488,1488
2010-05-16,2980,2980,2980,0,0,1488,1488
2010-05-17,2981,2981,2981,0,0,1488,1488
2010-05-18,2981,2981,2981,0,0,1488,1488
2010-05-19,2982,2982,2982,0,0,1488,1488
2010-05-20,2982,2982,2982,0,0,1488,1488
2010-05-21,2982,2982,2982,0,0,1488,1488
2010-05-22,2982,2982,2982,0,0,1488,1488
2010-05-23,2982,2982,2982,0,0,1488,1488
2010-05-24,2980,2980,2980,0,0,1486,1486
2010-05-25,2980,2980,2980,0,0,1485,1485
2010-05-26,2980,2980,2980,0,0,1485,1485
2010-05-27,2981,2981,2981,0,0,1485,1485
2010-05-28,2981,2981,2981,0,0,1485,1485
2010-05-29,2981,2981,2981,0,0,1485,1485
2010-05-30,2981,2981,2981,0,0,1485,1485
2010-05-31,2981,2981,2981,0,0,1485,1485
2010-06-01,2977,2977,2977,0,0,1481,1481
2010-06-02,2977,2977,2977,0,0,1467,1467
2010-06-03,2977,2977,2977,0,0,1464,1464
2010-06-04,2977,2977,2977,0,0,1463,1463
2010-06-05,2977,2977,2977,0,0,1463,1463
2010-06-06,2977,2977,2977,0,0,1463,1463
2010-06-07,2974,2974,2974,0,0,1460,1460
2010-06-08,2975,2975,2975,0,0,1461,1461
2010-06-09,2975,2975,2975,0,0,1460,1460
2010-06-10,2975,2975,2975,0,0,1460,1460
2010-06-11,2975,2975,2975,0,0,1460,1460
2010-06-12,2975,2975,2975,0,0,1460,1460
2010-06-13,2975,2975,2975,0,0,1460,1460
2010-06-14,2974,2974,2974,0,0,1458,1458
2010-06-15,2974,2974,2974,0,0,1458,1458
2010-06-16,2975,2975,2975,0,0,1458,1458
2010-06-17,2975,2975,2975,0,0,1457,1457
2010-06-18,2976,2976,2976,0,0,1457,1457
2010-06-19,2976,2976,2976,0,0,1457,1457
2010-06-20,2976,2976,2976,0,0,1457,1457
2010-06-21,2975,2975,2975,0,0,1457,1457
2010-06-22,2974,2974,2974,0,0,1455,1455
2010-06-23,2976,2976,2976,0,0,1457,1457
2010-06-24,2978,2978,2978,0,0,1458,1458
2010-06-25,2978,2978,2978,0,0,1457,1457
2010-06-26,2978,2978,2978,0,0,1457,1457
2010-06-27,2978,2978,2978,0,0,1457,1457
2010-06-28,2980,2980,2980,0,0,1458,1458
2010-06-29,2981,2981,2981,0,0,1459,1459
2010-06-30,2981,2981,2981,0,0,1459,1459
2010-07-01,2979,2979,2979,0,0,1457,1457
2010-07-02,2981,2981,2981,0,0,1458,1458
2010-07-03,2981,2981,2981,0,0,1458,1458
2010-07-04,2981,2981,2981,0,0,1458,1458
2010-07-05,2981,2981,2981,0,0,1458,1458
2010-07-06,2981,2981,2981,0,0,1457,1457
2010-07-07,2980,2980,2980,0,0,1455,1455
2010-07-08,2977,2977,2977,0,0,1454,1454
2010-07-09,2977,2977,2977,0,0,1454,1454
2010-07-10,2977,2977,2977,0,0,1454,1454
2010-07-11,2977,2977,2977,0,0,1454,1454
2010-07-12,2976,2976,2976,0,0,1453,1453
2010-07-13,2976,2976,2976,0,0,1449,1449
2010-07-14,2976,2976,2976,0,0,1449,1449
2010-07-15,2977,2977,2977,0,0,1450,1450
2010-07-16,2976,2976,2976,0,0,1448,1448
2010-07-17,2976,2976,2976,0,0,1448,1448
2010-07-18,2976,2976,2976,0,0,1448,1448
2010-07-19,2975,2975,2975,0,0,1447,1447
2010-07-20,2977,2977,2977,0,0,1449,1449
2010-07-21,2977,2977,2977,0,0,1449,1449
2010-07-22,2978,2978,2978,0,0,1450,1450
2010-07-23,2980,2980,2980,0,0,1450,1450
2010-07-24,2980,2980,2980,0,0,1450,1450
2010-07-25,2980,2980,2980,0,0,1450,1450
2010-07-26,2981,2981,2981,0,0,1450,1450
2010-07-27,2980,2980,2980,0,0,1449,1449
2010-07-28,2980,2980,2980,0,0,1449,1449
2010-07-29,2981,2981,2981,0,0,1450,1450
2010-07-30,2981,2981,2981,0,0,1448,1448
2010-07-31,2981,2981,2981,0,0,1448,1448
2010-08-01,2981,2981,2981,0,0,1448,1448
2010-08-02,2979,2979,2979,0,0,1446,1446
2010-08-03,2979,2979,2979,0,0,1446,1446
2010-08-04,2980,2980,2980,0,0,1447,1447
2010-08-05,2978,2978,2978,0,0,1446,1446
2010-08-06,2979,2979,2979,0,0,1447,1447
2010-08-07,2979,2979,2979,0,0,1447,1447
2010-08-08,2979,2979,2979,0,0,1447,1447
2010-08-09,2979,2979,2979,0,0,1447,1447
2010-08-10,2979,2979,2979,0,0,1447,1447
2010-08-11,2979,2979,2979,0,0,1447,1447
2010-08-12,2977,2977,2977,0,0,1445,1445
2010-08-13,2978,2978,2978,0,0,1446,1446
2010-08-14,2978,2978,2978,0,0,1446,1446
2010-08-15,2978,2978,2978,0,0,1446,1446
2010-08-16,2976,2976,2976,0,0,1443,1443
2010-08-17,2976,2976,2976,0,0,1443,1443
2010-08-18,2974,2974,2974,0,0,1440,1440
2010-08-19,2975,2975,2975,0,0,1440,1440
2010-08-20,2975,2975,2975,0,0,1440,1440
2010-08-21,2975,2975,2975,0,0,1440,1440
2010-08-22,2975,2975,2975,0,0,1440,1440
2010-08-23,2976,2976,2976,0,0,1441,1441
2010-08-24,2976,2976,2976,0,0,1441,1441
2010-08-25,2976,2976,2976,0,0,1441,1441
2010-08-26,2974,2974,2974,0,0,1439,1439
2010-08-27,2973,2973,2973,0,0,1437,1437
